Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
2,0.0,0.38903723,0.22863071,1.0,0.52796125,0.062900333,0.164309083,0.159395833,0.022811292,0.0,1.0
6,0.0,0.36036921,0.21879941,1.0,1.073089292,0.056479834,0.214395084,0.149863958,0.021651625,0.0,1.0
9,0.0,0.35384933,0.29618367,1.0,1.581974625,0.058816584,0.175288541,0.165633667,0.01906,0.0,1.0
12,0.0,0.35969839,0.18175074,1.0,2.119400583,0.066860708,0.188594625,0.158948917,0.017433792,0.0,1.0
15,0.0,0.31198569,0.24406161,1.0,2.6424975,0.060249666,0.1619095,0.173868125,0.021972959,0.0,1.0
21,0.0,0.33061081,0.31440529,1.0,3.15869775,0.067612959,0.175724875,0.166238208,0.015594125,0.0,1.0
29,0.0,0.35792778,0.28783758,1.0,3.711166417,0.0688345,0.187392333,0.172011833,0.018983708,0.0,1.0
35,0.0,0.39421819,0.30367641,0.99999998,4.299122958,0.0799275,0.186974875,0.198651625,0.021487625,0.0,0.99999998
45,0.0,0.36348378,0.36288968,0.99999984,4.863460667,0.088671584,0.180869958,0.159342875,0.025065542,0.0,0.99999991
48,0.0,0.371544,0.37362912,0.99999968,5.419075667,0.082309791,0.1817565,0.174580125,0.022903625,0.0,0.99999978
59,6.0E-8,0.3921376,0.35451315,0.99999727,5.988431417,0.088360209,0.187990792,0.160667167,0.024384417,1.0E-8,0.99999795
66,1.1E-7,0.39357396,0.39876189,0.9999952,6.5893425,0.096251584,0.201450833,0.179340291,0.020615208,2.0E-8,0.99999617
81,1.33E-6,0.40800261,0.35682016,0.99997256,7.1468525,0.095598375,0.179114791,0.183617959,0.014216916,1.4E-7,0.99997906
96,7.32E-6,0.40512922,0.35393833,0.99990733,7.681497417,0.092540084,0.173058208,0.163266917,0.01400425,1.4E-6,0.99991589
128,5.177E-5,0.42077434,0.3913227,0.99942249,8.275190208,0.102879292,0.206378667,0.1768475,0.011541875,1.362E-5,0.99944414
163,2.4205E-4,0.42434516,0.40550365,0.99788631,8.808977125,0.079150333,0.158427333,0.17092675,0.018572667,7.53E-5,0.99795024
176,3.8629E-4,0.42405119,0.386192,0.99690327,9.363292167,0.108204584,0.189874167,0.153234083,0.015494708,1.2893E-4,0.99702567
214,9.9308E-4,0.42485311,0.40751765,0.99302605,9.910892292,0.104074584,0.166373333,0.166514625,0.014721875,6.4295E-4,0.99330408
254,0.00195176,0.42472395,0.39298128,0.98819515,10.485079458,0.125287167,0.168184625,0.161129667,0.011731125,0.00150207,0.98859682
269,0.00257877,0.42640488,0.39810471,0.98622896,11.04927275,0.119071,0.167199292,0.168067833,0.012247542,0.0021383,0.98657795
280,0.00300897,0.42595268,0.40337042,0.98472769,11.611709917,0.121021,0.174872375,0.168640125,0.011374541,0.00255143,0.98521565
334,0.00513299,0.42493104,0.37815359,0.97525917,12.208724083,0.122294292,0.185668333,0.172427,0.01895125,0.00432827,0.97645316
388,0.00827083,0.42378668,0.39861277,0.96785829,12.832473792,0.122588542,0.1998785,0.173121417,0.011721625,0.00734311,0.96895141
431,0.01048274,0.42494981,0.39811427,0.96031833,13.45477775,0.145673459,0.17537725,0.188940208,0.010329125,0.00972741,0.96152802
449,0.0117157,0.42487061,0.40537782,0.95682618,14.071563708,0.131456583,0.171247833,0.162915791,0.023248875,0.01090257,0.95817398
552,0.0197335,0.42768283,0.41228564,0.93868697,14.731843292,0.177880917,0.1945115,0.159745667,0.010641167,0.01923418,0.94043793
