Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
7900,12.70954378,16.52167189,17.56535855,23.09267369,69.040534333,0.220916042,0.174329916,0.164091625,0.017713292,10.32552337,36.8200238
8104,12.84508442,16.65472251,16.22391417,23.43698305,69.754303458,0.229723667,0.163057625,0.166449667,0.01709,10.51109122,36.28176466
9098,13.00189422,16.56369474,17.03948051,23.05598259,70.719865208,0.219959792,0.161428458,0.190797375,0.017696584,10.74879879,35.30012139
9459,13.0433398,16.68821723,17.37346461,23.30307675,71.464408083,0.219269917,0.182083667,0.1614115,0.013985167,10.87395776,35.05021913
9796,13.25696652,17.09649724,17.85694133,23.98738267,72.258581208,0.2234375,0.177386791,0.182186209,0.016063458,11.12779414,34.54550445
10038,13.27237586,17.03481734,17.37026665,23.53802642,72.990631917,0.231466417,0.171509708,0.1689315,0.017189417,11.1858525,33.82563049
10853,13.42814372,17.11022199,18.09519456,23.41660354,73.874147208,0.206893208,0.163166875,0.171299666,0.012728125,11.41078446,33.47414825
11632,13.57600193,17.02047073,18.19633601,23.05562321,74.755833792,0.225701209,0.157923542,0.176249375,0.0130805,11.6737716,33.03133497
12132,13.62411374,17.17543059,18.03649568,23.23879328,75.61960875,0.236600625,0.200976792,0.170935917,0.012531375,11.85191928,32.12610432
12717,13.73011766,17.33793093,18.38833273,23.67971991,76.498678708,0.2383905,0.188940584,0.19136275,0.016976,11.97601592,31.92115212
13218,13.81187976,17.35496662,18.2860466,23.55395334,77.32190825,0.227631792,0.169756833,0.172345875,0.014667958,12.08333223,31.18004445
13400,13.86002948,17.31340948,18.16158966,23.42409441,78.060868625,0.230082417,0.187722,0.167668334,0.019286791,12.12868913,31.1129287
14317,13.89055558,17.25175731,18.21734307,23.10299191,79.009826458,0.2253835,0.178432,0.165427917,0.012155917,12.25063698,30.74730902
14834,13.88070145,17.28032281,18.08171571,23.01985141,79.836048958,0.229898833,0.169476625,0.176659542,0.012542459,12.27269005,30.53775162
15559,14.00668428,17.43970364,17.95733146,23.10457282,80.710350667,0.242678166,0.164522875,0.177710625,0.011803417,12.34290656,30.22269604
15934,14.07432373,17.44437517,17.6956643,23.05728721,81.517987458,0.23722575,0.1750445,0.18683825,0.011570542,12.49700481,30.08860032
16138,14.10562496,17.43616662,17.51730862,23.01856204,82.275832375,0.240987542,0.176068875,0.167912917,0.012659584,12.57057168,29.99904604
16661,14.19183396,17.43987308,18.0436098,22.94603215,83.142905792,0.248596875,0.164551625,0.173478709,0.025111375,12.71709513,29.7270887
17968,14.12383555,17.47395871,17.62979345,22.56104943,84.19988475,0.243099458,0.168999667,0.18595825,0.012515125,12.74393331,29.26686102
20737,14.43476404,17.68635665,18.37123442,22.48736507,85.660596917,0.237160583,0.174359334,0.177189375,0.019354083,12.98791371,28.66794397
21486,14.46943906,17.68997963,18.3692156,22.41598188,86.568846125,0.235949416,0.170375666,0.173463375,0.012817958,13.175254,28.220393
23633,14.5211967,17.77867622,18.62452376,22.92502247,87.885481917,0.226965791,0.186244333,0.18971125,0.011907959,13.42776444,27.97288519
23941,14.53970635,17.79699018,18.50566931,22.9482277,88.659916125,0.249734708,0.165393709,0.162506,0.022819167,13.42909332,27.69154524
25062,14.58613836,17.75383817,18.34729065,22.74185808,89.658895125,0.249041333,0.168540833,0.164182708,0.014392958,13.53986266,27.15658496
25366,14.60496031,17.7695966,18.32313338,22.74824424,90.443869042,0.22629825,0.18318375,0.168119917,0.013827125,13.5701909,27.11947365
27159,14.69225728,17.94819714,18.50693417,22.96615757,91.679263208,0.2397045,0.172431958,0.178814041,0.014120792,13.61965191,26.85009854
28322,14.7835021,18.3440847,18.55869164,23.68413696,92.744609875,0.254978084,0.202609375,0.172289792,0.018316167,13.79389106,26.5598414
28855,14.78617183,18.13653542,18.58920906,23.19686636,93.591891958,0.255455333,0.170587542,0.164288,0.018748,13.81324383,26.40044229
32123,15.03096308,18.4074537,18.44588518,23.4392861,95.369841042,0.257513375,0.213471542,0.198269875,0.016233791,14.02700272,26.05938318
32662,15.0597113,18.4140353,18.44936584,23.4150197,96.267052208,0.241664167,0.1887895,0.193765667,0.0150765,14.07210877,25.90202178
33735,15.12787719,18.42721971,18.39625972,23.42059916,97.302511042,0.245165334,0.180394041,0.182586583,0.011526459,14.1818513,25.89606285
35551,15.18376522,18.44559066,18.50694571,23.21913214,98.536305625,0.232367916,0.170581417,0.199756833,0.015559833,14.38514146,25.67064068
38185,15.2924258,18.4802395,18.6173769,23.05603937,100.008998042,0.229186292,0.200854042,0.174110125,0.015283708,14.6286162,25.37913434
41624,15.41389949,18.50870551,18.4998833,22.84558259,101.700556125,0.241137375,0.170748417,0.167895166,0.014479792,14.86495014,24.80860493
45011,15.53649647,18.53208973,18.63750616,22.77085473,103.4201515,0.252633209,0.175087333,0.186193708,0.018380334,14.96078765,24.6650778
48569,15.69137758,18.54368329,18.62076674,22.85483335,105.217711167,0.248242875,0.187930667,0.184448792,0.015961833,15.01780683,24.38326681
52515,15.83558654,18.55160636,18.61804339,22.63967583,107.140097875,0.262211084,0.177293875,0.173886958,0.012696958,15.16443775,24.22603623
58065,15.90519405,18.54210765,18.62159915,22.19789916,109.547606375,0.2639995,0.186272084,0.196173167,0.0174325,15.45812885,23.69333836
58973,15.91502782,18.54609707,18.56125097,22.17435417,110.549532875,0.268432166,0.180264,0.174624125,0.013888125,15.46297377,23.65273918
62260,15.95731371,18.56974056,18.68573348,22.13773637,112.424949625,0.286280417,0.172755083,0.183820959,0.016121292,15.513336,23.60677597
68606,16.02989927,18.63247577,18.73453442,21.9825698,115.059876875,0.263229333,0.174959125,0.187471083,0.018718375,15.71299526,23.26445229
72082,16.07160022,18.63388294,18.63428918,21.88684597,117.526287083,0.488370708,0.177010083,0.174364375,0.021086417,15.74399144,23.17584668
78004,16.09511403,18.63711228,18.75048089,21.78411268,119.825589917,0.260589833,0.144724042,0.104671084,0.011090208,15.76500518,23.03450054
87379,16.23968869,18.73705552,18.87436966,21.75271988,123.4209285,0.288447667,0.196952542,0.203106958,0.011987917,15.92907878,22.91098627
93237,16.3143727,18.73167016,18.73805103,21.60729708,126.147989292,0.267500209,0.181484584,0.187675375,0.014396583,16.08241422,22.63464668
96608,16.35551364,18.74378413,18.85793759,21.61853345,127.971752583,0.308387916,0.167544458,0.174735708,0.011955209,16.12323206,22.59580349
100000,16.41924946,18.74811718,18.81473939,21.57339576,129.761259667,0.287330084,0.183177334,0.178737584,0.016369166,16.19759735,22.53879075
