Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
803,11.63204311,18.93032924,19.04282827,32.80254442,16.854346917,0.26769925,0.079339666,0.085630958,0.009087875,11.61232991,33.16344355
866,11.91950103,18.97807276,19.04282827,31.99903158,17.506640042,0.275416792,0.080314875,0.074646375,0.008824625,11.90370498,32.19529748
1112,12.19086519,18.9990877,19.04282827,30.33865064,18.199899125,0.271847959,0.073012,0.072320542,0.014011417,12.17743627,30.46215783
1293,12.64648559,19.00853835,19.04282827,29.39566539,18.891425333,0.266954041,0.081952041,0.07449375,0.009344709,12.63628412,29.48965295
1468,12.57621242,19.00853835,19.04282827,27.40358749,19.590440792,0.273299625,0.0835925,0.07066325,0.011640042,12.56554227,27.4886532
1712,12.92846123,19.0106777,19.04282827,26.84536401,20.294733583,0.272128,0.079910708,0.07440125,0.00896075,12.92009975,26.92278861
2049,13.13173297,19.0106777,19.04282827,26.54041602,21.034994208,0.271819042,0.078713333,0.078410458,0.009655125,13.12468267,26.61639002
2494,13.22356669,19.0106777,19.04267783,24.69018583,21.833340542,0.290391083,0.079500625,0.076398625,0.008695416,13.2171114,24.75673258
2756,12.9715491,19.0106777,19.04267783,24.1691296,22.553066708,0.27793725,0.076052209,0.074496875,0.013157917,12.96346485,24.23283876
2921,13.29829646,19.0106777,19.04267783,24.26701638,23.338337583,0.352950416,0.07974525,0.069016,0.008664459,13.29232652,24.3312644
3174,14.02133123,19.02881921,19.04267783,24.76446643,24.067819125,0.268099583,0.077082083,0.092731458,0.008762167,14.01872887,24.79512092
3320,14.31105865,19.03654109,19.04267783,24.88812804,24.754683792,0.273626042,0.078346417,0.080049584,0.008669959,14.30930601,24.90340721
3953,14.83328085,19.03932178,19.04267783,24.60886117,25.585397542,0.270670917,0.076367541,0.072069042,0.009327208,14.83219627,24.61739325
4284,15.25140898,19.03932178,19.04267783,24.72350585,26.347634458,0.252433166,0.077823125,0.087492125,0.009198209,15.25079958,24.73212146
5273,16.37338307,19.04255846,19.04267783,24.47153026,27.299189667,0.259452042,0.089215875,0.074924417,0.011113083,16.3732604,24.47258788
5478,16.31448188,19.04255846,19.04267783,23.99154738,28.042866625,0.266841625,0.076450416,0.077040584,0.013423708,16.31434961,23.99254719
5707,16.45513924,19.04255846,19.04267783,23.88182155,28.793253792,0.288038541,0.074008625,0.077573041,0.008954334,16.45502989,23.88280787
6553,16.29623548,19.04255846,19.04267783,23.57759556,29.703680375,0.277535667,0.083177667,0.075535708,0.0098185,16.29610023,23.57854395
7267,16.83812393,19.04279822,19.04267783,23.59116041,30.583274667,0.266056125,0.080355125,0.08102275,0.008852792,16.83805825,23.59145502
7768,16.74507887,19.04279822,19.04267783,23.34236724,31.394040333,0.269114583,0.075312209,0.070710792,0.009380292,16.74500752,23.34265091
