Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
23843,17.26664535,19.04279822,19.04282827,21.21770528,72.486092833,0.288110209,0.232609584,0.243205542,0.010616083,17.26660561,21.21788729
26442,17.35681615,19.04279822,19.04282827,20.89384387,74.50316275,0.279214458,0.27355375,0.226548667,0.009981125,17.35678184,20.89400918
29859,17.46112666,19.04279822,19.04282827,20.79790309,76.956678,0.28352625,0.461458458,0.309012334,0.013065209,17.46109861,20.79806339
30872,17.43329022,19.04279822,19.04282827,20.71826843,78.403643125,0.2864285,0.261607041,0.226743958,0.009584292,17.43326051,20.71842455
33601,17.44871764,19.04279822,19.04282827,20.6161248,80.538369708,0.26982275,0.354014625,0.317173917,0.010714125,17.44868885,20.61627553
38495,17.59409108,19.04279822,19.04282827,20.44180219,82.967034458,0.290190709,0.171494709,0.094235666,0.009664583,17.59407099,20.44194368
39541,17.54131944,19.04279822,19.04282827,20.41869725,84.763968,0.290938666,0.397195416,0.321984333,0.016403459,17.54129619,20.41883751
40015,17.55646954,19.04279822,19.04282827,20.4203155,86.168871583,0.322521459,0.253076459,0.256832083,0.012329333,17.5564472,20.42045584
48131,17.64862625,19.04279822,19.04282827,20.33405632,90.773834041,0.566920333,0.347054042,0.244300542,0.010309291,17.64860941,20.33419205
50383,17.77566927,19.04282071,19.04282827,20.31335168,92.662485333,0.274334208,0.266253,0.214466583,0.01042375,17.77565855,20.31344473
55457,17.68885314,19.04279822,19.04282827,20.1977396,96.590893708,0.301876,0.273864375,0.295614292,0.015595375,17.68883869,20.19786799
58138,17.67235333,19.04279822,19.04282827,20.11162014,98.648889833,0.302067167,0.272338209,0.221648416,0.0107375,17.6723379,20.11174388
63725,17.83277626,19.04282071,19.04282827,20.06955184,102.301320875,0.379483375,0.3000215,0.265591208,0.013215417,17.83276794,20.06963523
68861,18.00097149,19.04282071,19.04282827,19.96484889,105.075792708,0.298465333,0.219454709,0.105598125,0.009647416,18.00097022,19.96492811
87857,18.18990489,19.04286261,19.04282827,19.97576779,112.546973541,0.313724292,0.285040917,0.272300458,0.010076291,18.18990489,19.97576779
90072,18.15204108,19.04286261,19.04282827,19.97158233,114.37256475,0.292479458,0.248888666,0.223484208,0.010431042,18.15204108,19.97158233
98637,18.15028886,19.04286261,19.04282827,19.93417204,118.816113291,0.307930292,0.245236584,0.218291875,0.010250542,18.15028886,19.93417204
100000,18.14043267,19.04286261,19.04282827,19.94151028,120.476897333,0.285456917,0.235307584,0.304361625,0.009942917,18.14043267,19.94151028
