Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
324,10.0,10.0,19.04286261,10.0,36.619741583,1.843264125,0.266041667,0.211394292,0.010218042,7.67123021,43.39557704
373,10.0,10.0,19.04282827,10.0,38.403688958,1.106596625,0.219500959,0.22674,0.008784458,7.73056695,40.63794245
414,10.0,10.0,19.04282827,10.0,40.198068125,1.105237208,0.210424666,0.23797475,0.008825917,8.5091661,39.52528606
467,10.0,10.0,19.04282827,10.0,42.101908291,1.204316375,0.223245292,0.212037875,0.0117665,8.8635314,36.96903835
510,10.0,10.0,19.04282827,10.0,44.430197708,1.593801917,0.263855583,0.219345917,0.010367708,9.61728917,37.46413683
632,10.05697795,14.94572008,19.04282827,23.64433555,46.406686208,1.1519255,0.220590417,0.211196166,0.010076958,9.90740995,33.12361351
738,10.63724451,18.6573045,19.04282827,32.41413985,48.252778416,1.134178834,0.22005375,0.210166125,0.009446875,10.57560681,33.70786685
803,11.63204311,18.93032924,19.04282827,32.80254442,50.111929958,1.16898575,0.209566833,0.210758625,0.009682083,11.61232991,33.16344355
866,11.91950103,18.97807276,19.04282827,31.99903158,51.997486833,1.15424525,0.224084625,0.219723,0.012240917,11.90370498,32.19529748
1112,12.19086519,18.9990877,19.04282827,30.33865064,54.282096791,1.142433208,0.480520292,0.312276042,0.010093959,12.17743627,30.46215783
1293,12.64648559,19.00853835,19.04282827,29.39566539,56.470781166,1.310031333,0.237404,0.261045625,0.015944459,12.63628412,29.48965295
1468,12.57621242,19.00853835,19.04282827,27.40358749,58.425048625,1.178216,0.229389333,0.2212995,0.009204041,12.56554227,27.4886532
1712,12.92846123,19.0106777,19.04282827,26.84536401,60.351989708,1.166893666,0.207515,0.214325458,0.010867042,12.92009975,26.92278861
2049,13.13173297,19.0106777,19.04282827,26.54041602,62.407614625,1.150708834,0.216162792,0.234144084,0.010138125,13.12468267,26.61639002
2494,13.22356669,19.0106777,19.04267783,24.69018583,64.333122958,1.113008375,0.216086959,0.205206709,0.014532417,13.2171114,24.75673258
2756,12.9715491,19.0106777,19.04267783,24.1691296,66.168813333,1.085503792,0.205767625,0.206270792,0.013255375,12.96346485,24.23283876
2921,13.29829646,19.0106777,19.04267783,24.26701638,68.049140583,1.111686541,0.208877041,0.2101605,0.010955,13.29232652,24.3312644
3174,14.02133123,19.02881921,19.04267783,24.76446643,69.958498375,1.108623,0.209125583,0.21597125,0.009106375,14.01872887,24.79512092
3320,14.31105865,19.03654109,19.04267783,24.88812804,72.014565083,1.232122125,0.248672125,0.232214792,0.01120725,14.30930601,24.90340721
3953,14.83328085,19.03932178,19.04267783,24.60886117,74.027544291,1.124995708,0.301469209,0.09318475,0.013836958,14.83219627,24.61739325
4284,15.25140898,19.03932178,19.04267783,24.72350585,76.018949541,1.180138916,0.211941208,0.203714084,0.009899708,15.25079958,24.73212146
5273,16.37338307,19.04255846,19.04267783,24.47153026,78.168003416,1.127858542,0.201496625,0.207085417,0.013336084,16.3732604,24.47258788
5478,16.31448188,19.04255846,19.04267783,23.99154738,80.077926666,1.133474416,0.199362333,0.212426875,0.009954459,16.31434961,23.99254719
5707,16.45513924,19.04255846,19.04267783,23.88182155,81.97072275,1.079794958,0.212331958,0.216960958,0.00965975,16.45502989,23.88280787
6553,16.29623548,19.04255846,19.04267783,23.57759556,84.084422125,1.149031959,0.221788792,0.199618166,0.009310875,16.29610023,23.57854395
7267,16.83812393,19.04279822,19.04267783,23.59116041,86.293805333,1.14127925,0.209284666,0.217288875,0.010383625,16.83805825,23.59145502
7768,16.74507887,19.04279822,19.04267783,23.34236724,88.351998416,1.108084833,0.20657275,0.290164084,0.009137959,16.74500752,23.34265091
