Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
2,20.0,20.0,26.52694312,20.0,0.744344292,0.668812125,0.021488291,0.017986791,0.003353458,0.34608586,62.87044737
5,20.0,20.0,26.52694312,20.0,1.388219333,0.560187416,0.020429708,0.0207625,0.0058515,0.34608586,62.87044737
11,20.0,20.0,26.52694312,20.0,1.993103375,0.518934708,0.020179625,0.01883075,0.006055166,1.27287222,62.86057783
16,20.0,20.0,26.52694312,20.0,3.5807995,1.493134917,0.016195167,0.02333875,0.00560975,3.41293912,62.51876613
27,20.0,20.0,26.52694312,20.0,5.669210542,1.8824855,0.044599833,0.033627334,0.011477166,7.65609025,60.10244117
41,20.0,20.0,26.52694312,20.0,7.784818875,1.903583375,0.024029208,0.021752,0.009058334,11.3700436,54.35619362
64,20.0,20.0,26.52694312,20.0,9.141878458,1.222765834,0.0185575,0.022485791,0.003376709,13.40560866,49.19006721
109,20.0,20.0,26.60478726,20.0,11.011214083,1.732756791,0.028264458,0.022722125,0.003704625,13.53847144,43.3362297
130,20.0,20.0,26.60478726,20.0,12.416900875,1.27491075,0.01636725,0.018876125,0.002759042,14.83075126,41.71819733
226,20.31971669,24.01612851,26.60478726,28.02107532,13.583705042,1.032928708,0.019265708,0.016997333,0.002926458,19.48348075,36.08097278
250,20.19563495,23.87528635,26.60478726,27.81722996,14.721861042,1.015529583,0.015648083,0.01554975,0.004731833,19.25049291,35.72815386
322,20.56494364,24.10798847,26.60478726,27.79527259,15.77483175,0.918624541,0.016601167,0.016183209,0.003179625,20.02256843,34.3794779
395,21.16075883,25.6397724,26.60478726,30.98314995,16.745825708,0.828359125,0.019704959,0.018989625,0.00286375,20.9456433,33.33254363
530,21.49801109,25.85441527,26.60478726,31.23110449,17.836573875,0.924489625,0.020428125,0.021871833,0.003026625,21.3522165,33.18178069
642,21.9837441,26.49976476,26.60478726,32.12376049,19.308244375,1.323823125,0.015827041,0.017952083,0.002943833,21.88886442,32.5121662
765,22.29964031,26.5279227,26.60478726,31.53783285,20.316658833,0.831687083,0.027473417,0.0215535,0.003142291,22.20493705,31.83545941
794,22.5882707,26.5279227,26.60478726,31.34470398,21.401328333,0.9023075,0.020931292,0.026287542,0.003716292,22.50623157,31.63158623
912,23.02044709,26.57853395,26.60478726,30.13370533,22.434392042,0.862024125,0.020188667,0.020002042,0.005142208,22.95402359,30.2872637
946,23.0432896,26.57853395,26.60478726,30.67464981,23.577643792,0.97041325,0.027059792,0.021218417,0.003139083,22.97741227,30.84715792
1110,22.74306958,26.57853395,26.60478726,30.00439839,24.722255792,0.976978583,0.019505291,0.017237667,0.003490709,22.67413258,30.14911743
1356,23.18431358,26.57853395,26.60478726,30.38495566,25.800357167,0.906004459,0.015760167,0.019562708,0.002859875,23.12284794,30.54106821
1443,23.20004324,26.57853395,26.60478726,30.09415763,26.854167333,0.891605792,0.022403375,0.014648792,0.003307833,23.13338459,30.23793571
2122,23.1416895,26.57853395,26.60478726,29.76564825,27.874252458,0.815775666,0.016856791,0.014149417,0.003219625,23.07846377,29.89904293
2463,23.33986814,26.57853395,26.60478726,29.32571261,29.033260792,0.962561625,0.022460625,0.018713833,0.002895625,23.28300987,29.44321181
3429,23.65747961,26.58275009,26.60478726,28.67109722,30.328349333,0.990237167,0.029983959,0.057213458,0.003978,23.60750982,28.75920683
3704,23.69155696,26.58275009,26.60478726,28.53762053,31.884108875,1.21345125,0.032784959,0.028310625,0.00404375,23.64109398,28.62098644
4530,23.93653955,26.58275009,26.60478726,28.33694775,33.538561,1.335526583,0.035614667,0.035127,0.00756725,23.89184236,28.41355652
4832,24.01728002,26.59045491,26.60478726,28.34070582,35.04972625,1.226332417,0.041657042,0.020324375,0.003479875,23.97351923,28.4052469
5019,24.05513537,26.59045491,26.60478726,28.22267355,36.24158825,0.896168625,0.025180333,0.015708041,0.003272042,24.01325029,28.2836201
6477,24.43754593,26.59045491,26.60478726,28.18911186,37.420000667,0.867779125,0.0235625,0.019952375,0.003014208,24.40149736,28.24901593
7509,25.09502479,26.59045491,26.60478726,28.30257125,38.491643333,0.773050791,0.0249415,0.026622167,0.003744708,25.0693956,28.36603504
8319,25.0273853,26.59045491,26.60478726,28.19353404,39.763670792,0.996219083,0.025870666,0.019288,0.005954584,25.00068197,28.25385248
9714,25.29282622,26.59045491,26.60478726,27.74224215,41.288827208,1.031850584,0.026680125,0.018233208,0.002983917,25.27426245,27.78851028
