Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
2,20.0,20.0,26.52694312,20.0,0.313267334,0.231278875,0.018567292,0.025615208,0.003678167,8.871E-5,63.20258866
5,20.0,20.0,26.52694312,20.0,0.737663917,0.327466625,0.016406625,0.02983,0.003612333,8.871E-5,63.20258866
11,20.0,20.0,26.52694312,20.0,1.077073625,0.238581792,0.022280459,0.023160666,0.003389416,1.3374E-4,63.20258866
16,20.0,20.0,26.52694312,20.0,2.032671959,0.787560208,0.038505958,0.047376709,0.016975625,0.0418831,63.09488668
27,20.0,20.0,26.52694312,20.0,4.541246292,2.199087459,0.146324708,0.058755375,0.012570375,0.36534161,61.11383418
41,20.0,20.0,26.52694312,20.0,5.61052075,0.9081145,0.022623042,0.025723166,0.0044845,1.06145817,56.31364979
64,20.0,20.0,26.2637813,20.0,6.540201125,0.765333166,0.025235875,0.02442875,0.005714666,1.41760315,53.13862667
109,20.0,20.0,26.60478726,20.0,7.524881834,0.845823208,0.018431625,0.018646291,0.00348875,2.06505966,49.05001444
130,20.0,20.0,26.60478726,20.0,8.587164042,0.936203208,0.022378291,0.020312708,0.002415916,2.31745021,47.67451639
226,20.0,20.0,26.60478726,20.0,9.445703667,0.724979042,0.019754708,0.016574667,0.002405875,9.48022039,43.73439867
250,20.0,20.0,26.60478726,20.0,10.304326042,0.726001084,0.021863209,0.016787625,0.002762834,9.46209015,43.44400976
322,20.0,20.0,26.60478726,20.0,11.113230709,0.65228175,0.022241125,0.022733208,0.004213291,10.19605209,41.62805427
395,20.0,20.0,26.60478726,20.0,11.8007365,0.5455925,0.016844375,0.019170833,0.002386125,11.36273611,40.58112502
530,20.0,20.0,26.60478726,20.0,12.501712625,0.552091625,0.018705166,0.021866833,0.00251575,12.57450062,40.07416257
642,20.0,20.0,26.60478726,20.0,13.196631417,0.544152875,0.017886875,0.018586792,0.005926625,13.81678631,39.4239424
765,20.0,20.0,26.60478726,20.0,13.922089292,0.555434083,0.022390916,0.020705167,0.00241975,15.22272636,38.87554472
794,20.0,20.0,26.60478726,20.0,14.613637167,0.539469917,0.019843167,0.015364083,0.002536208,15.70931974,38.62285228
912,20.0,20.0,26.60478726,20.0,15.404989834,0.618672,0.021938458,0.016862958,0.002542583,16.81801648,37.40705531
946,20.0,20.0,26.60478726,20.0,16.222033417,0.661158666,0.018956791,0.021649167,0.002660959,16.65758582,37.87519643
1110,20.0,20.0,26.60478726,20.0,16.928360625,0.543466916,0.016362375,0.0201995,0.002349,16.35412296,37.34197788
1356,20.0,20.0,26.60478726,20.0,17.635624959,0.528797625,0.017690166,0.019922416,0.002496416,17.11621006,37.61721822
1443,20.0,20.0,26.60478726,20.0,18.337334834,0.529972,0.020342792,0.016233875,0.002929958,17.62944357,37.3321873
2122,20.0,20.0,26.60478726,20.0,19.0334095,0.476546667,0.016442625,0.019996,0.002573708,17.67303273,36.60702087
2463,20.0,20.0,26.60478726,20.0,19.681204,0.452413833,0.016023042,0.018440458,0.00287025,18.17024809,35.35806274
3429,20.20199607,23.98431192,26.60478726,27.0347459,20.3955185,0.45786475,0.016572917,0.018635375,0.0028115,19.19243167,33.73006953
3704,20.39378445,24.01612851,26.60478726,26.93105663,21.071351667,0.4730155,0.0170485,0.014226625,0.003155584,19.53912248,33.41796472
4530,20.66481742,24.01612851,26.60478726,26.65724281,21.764111375,0.458485292,0.015533709,0.018836666,0.002933667,20.03222139,32.73179077
4832,20.78919717,24.22888846,26.60478726,27.24122553,22.436513792,0.468439958,0.020745709,0.017107333,0.002957709,20.25662185,32.6360044
5019,20.82622964,24.22888846,26.60478726,27.09409932,23.22696575,0.501200167,0.017948625,0.104944459,0.00323,20.32070618,32.33622796
6477,21.43787429,25.6260054,26.60478726,29.71859181,24.12076425,0.509106542,0.050887875,0.043601041,0.003108792,21.23135253,31.84771502
