Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
23030,25.87643628,26.59045491,26.60478726,27.35430469,445.357601583,10.478935125,0.008857542,0.006672625,0.003362375,25.86775639,27.39299352
30137,25.89819086,26.59045491,26.60478726,27.28561233,456.701394208,10.582150958,0.010345666,0.006773375,0.003542167,25.89080543,27.32201319
30966,25.97861134,26.60182871,26.60478726,27.35342262,467.516496791,10.570061291,0.009265,0.007587541,0.002727542,25.97275945,27.36752518
39215,26.18861806,26.60182871,26.60478726,27.26789514,478.900556166,10.507583,0.009769209,0.007767666,0.003030917,26.18513841,27.28061455
43258,26.16849014,26.60182871,26.60478726,27.16976641,489.89864875,10.481527209,0.007619625,0.006933583,0.003014541,26.16477398,27.18100713
46831,26.19308189,26.60182871,26.60478726,27.1883742,500.923196083,10.5315975,0.009314625,0.006534292,0.0032975,26.18974522,27.19976166
58574,26.03133181,26.60182871,26.60478726,27.15754443,512.9365135,10.627506917,0.010398375,0.006455917,0.007333208,26.026554,27.168377
72963,26.03956478,26.60182871,26.60478726,27.13969965,524.996113875,10.556184625,0.013365334,0.006820084,0.00362175,26.03504192,27.15011551
81339,26.11391554,26.60182871,26.60478726,27.14757888,536.4770635,10.532896042,0.012746167,0.007544375,0.003281292,26.11029969,27.15855311
84474,26.15753259,26.60182871,26.60478726,27.14946569,547.342614916,10.39595975,0.011166542,0.006947208,0.003115667,26.15443065,27.16049167
95782,26.20330692,26.60182871,26.60478726,27.07832022,559.061571583,10.516865584,0.008880666,0.007175834,0.002993541,26.20076352,27.08813627
98732,26.21436146,26.60182871,26.60478726,27.03422987,569.949632791,10.432990084,0.010516417,0.007369292,0.003290791,26.21192501,27.04337721
100000,26.20019748,26.60182871,26.60478726,27.02674694,582.153796791,11.881881959,0.010434125,0.010498167,0.004029375,26.19759338,27.03577467
