Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
17060,22.64438478,23.7079788,23.7079788,25.36386486,1984.142404333,45.145167917,0.0468595,0.046959334,0.011077334,22.64438478,25.36386486
18412,22.69175761,23.7079788,23.7079788,25.32743691,2030.544343375,45.909029375,0.04963225,0.049200708,0.006612833,22.69175761,25.32743691
20486,22.75402364,23.7079788,23.7079788,25.34651522,2074.720129458,43.619917875,0.051531917,0.05975,0.00661275,22.75402364,25.34651522
23715,22.78834737,23.7079788,23.7079788,25.17662476,2119.289359166,43.843148958,0.056618333,0.0459295,0.009672458,22.78834737,25.17662476
26987,22.91245542,23.7079788,23.7079788,25.05000088,2163.21477225,43.221887,0.054289334,0.046208542,0.007750625,22.91245542,25.05000088
28239,22.99204932,23.7079788,23.7079788,25.02587194,2209.6767135,45.95650075,0.066124291,0.059944833,0.011695833,22.99204932,25.02587194
33328,22.98592659,23.7079788,23.7079788,24.91721927,2254.626425208,43.227227167,0.045494917,0.043060084,0.008607333,22.98592659,24.91721927
38155,23.01705913,23.7079788,23.7079788,24.84572638,2298.583467,43.154606916,0.059908041,0.04740025,0.009186791,23.01705913,24.84572638
41910,23.09220354,23.7079788,23.7079788,24.77746369,2343.728048,44.361471,0.05499375,0.047666416,0.008601834,23.09220354,24.77746369
45721,23.07774284,23.7079788,23.7079788,24.74319277,2388.171127458,43.700708416,0.047997833,0.044155208,0.007523834,23.07774284,24.74319277
52362,23.1080763,23.7079788,23.7079788,24.68015386,2432.806873208,43.585214375,0.053144041,0.041771833,0.006850834,23.1080763,24.68015386
57536,23.13688999,23.7079788,23.7079788,24.53833586,2478.210375791,44.53823425,0.060599416,0.06189875,0.008779917,23.13688999,24.53833586
61110,23.19813487,23.7079788,23.7079788,24.53233146,2523.567712916,44.526041459,0.047994,0.042033291,0.009933334,23.19813487,24.53233146
72024,23.23218632,23.7079788,23.7079788,24.4669007,2569.044723541,43.8372445,0.051213583,0.047060958,0.006439,23.23218632,24.4669007
75361,23.24586868,23.7079788,23.7079788,24.47587582,2613.826141583,43.902428459,0.084549875,0.076904667,0.027203625,23.24586868,24.47587582
91021,23.40383938,23.7079788,23.7079788,24.3610869,2662.45694675,44.648118917,0.063754417,0.05206375,0.007398625,23.40383938,24.3610869
99300,23.44811217,23.7079788,23.7079788,24.32560071,2709.214475875,45.289419167,0.048398958,0.069014,0.01129,23.44811217,24.32560071
100000,23.43729556,23.7079788,23.7079788,24.31733221,2755.375573083,45.722766458,0.063057917,0.052421458,0.008430542,23.43729556,24.31733221
