Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
2,20.0,20.0,9.2734981,20.0,0.208930542,0.034916166,0.031624167,0.062910334,0.012668417,8.0E-8,79.99999754
4,20.0,20.0,9.2734981,20.0,0.349038875,0.023870792,0.039231791,0.027638708,0.007661583,8.0E-8,79.99999754
14,20.0,20.0,14.79166679,20.0,0.481332583,0.030377458,0.029837791,0.027806834,0.007123167,8.0E-8,79.99999754
17,20.0,20.0,14.79166679,20.0,0.61367525,0.036191292,0.025976958,0.026553667,0.006663959,3.1E-7,79.97444154
23,20.0,20.0,14.50457586,20.0,0.764371625,0.063758333,0.025854375,0.025175916,0.005836958,0.00692037,77.91051394
34,20.0,20.0,14.64771152,20.0,0.9180815,0.062167542,0.028651917,0.028164708,0.005350958,0.21152829,77.52677372
37,20.0,20.0,14.64771152,20.0,1.056730167,0.058013,0.024470542,0.024283458,0.004554334,0.21152829,77.52677372
41,20.0,20.0,14.64771152,20.0,1.211828708,0.064558584,0.028387,0.027091292,0.004652416,0.21152829,77.52677372
47,20.0,20.0,14.50457586,20.0,1.388491583,0.080386291,0.031233458,0.02995925,0.0051345,0.22375609,77.52677372
71,20.0,20.0,14.64771152,20.0,1.578148208,0.08934775,0.032947916,0.033344334,0.004564375,0.73779741,75.43017401
84,20.0,20.0,14.88376458,20.0,1.750591583,0.081570667,0.037866834,0.023130833,0.004451666,0.93250822,75.57357896
95,20.0,20.0,14.88376458,20.0,1.941329042,0.082615041,0.041231625,0.034313375,0.004191458,1.04273273,75.57357896
97,20.0,20.0,14.88376458,20.0,2.114934875,0.078790667,0.031923458,0.031496875,0.004974667,1.05428469,75.57357896
103,20.0,20.0,14.61144955,20.0,2.28435,0.091326042,0.026250709,0.025381291,0.004008584,1.0646701,75.57357896
107,20.0,20.0,14.88376458,20.0,2.468605958,0.085833166,0.036398709,0.032424916,0.004092416,0.9720494,75.1012063
149,20.0,20.0,14.61144955,20.0,2.703926708,0.08049,0.031089875,0.066023208,0.007892917,1.20869365,75.10139807
189,20.0,20.0,16.41656399,20.0,3.125405125,0.191229,0.08436675,0.083609583,0.007066917,2.46166189,73.40600254
208,20.0,20.0,16.41656399,20.0,3.340079958,0.101475083,0.039773458,0.038343083,0.0049385,2.51355846,73.32401087
222,20.0,20.0,16.41656399,20.0,3.7004935,0.111786583,0.118557125,0.075549958,0.005109834,2.63780322,72.92997003
265,20.0,20.0,15.19691467,20.0,3.966630958,0.112323,0.036623167,0.069072708,0.004524458,2.86475532,72.57814618
275,20.0,20.0,15.60195349,20.0,4.353957542,0.228505334,0.079680917,0.043225167,0.00528025,3.19927136,71.87468558
318,20.0,20.0,16.16088125,20.0,4.601374375,0.110514125,0.049828583,0.044420042,0.004542542,4.43356552,69.62128046
332,20.0,20.0,15.65373197,20.0,4.835012208,0.107578542,0.042906875,0.042383625,0.005901583,4.54242669,69.59766555
338,20.0,20.0,15.65373197,20.0,5.080799792,0.115893041,0.046500292,0.046497,0.005101583,4.55350574,69.59762293
367,20.0,20.0,15.33410526,20.0,5.33384025,0.110332792,0.049579125,0.051189292,0.005366083,4.52763499,69.59747445
407,20.0,20.0,15.85750558,20.0,5.578119167,0.1072765,0.048731334,0.04062575,0.005097791,4.69382496,69.3209412
511,20.0,20.0,16.40770661,20.0,5.827690792,0.111983958,0.050972,0.04183775,0.004671792,4.83897379,69.20317406
566,20.0,20.0,17.15022077,20.0,6.06566575,0.11218975,0.042814791,0.043611958,0.004998833,4.97581192,69.09161719
597,20.0,20.0,15.99573114,20.0,6.306954208,0.115520292,0.045858125,0.040725792,0.005316375,5.57831412,66.87415612
618,20.0,20.0,16.82680426,20.0,6.549639208,0.111961,0.044097458,0.042389333,0.004654709,5.61552512,66.64039809
655,20.0,20.0,15.96556811,20.0,6.784740917,0.109569625,0.04387025,0.044469125,0.004459292,5.68137762,66.60039375
676,20.0,20.0,15.5860436,20.0,7.026293333,0.116892875,0.042886,0.04635,0.004667542,5.68483692,66.59925971
729,20.0,20.0,16.84245676,20.0,7.282193167,0.11875325,0.049468958,0.04638775,0.005524042,5.84318374,66.66969096
767,20.0,20.0,17.56407321,20.0,7.542444,0.125190334,0.046873,0.045918083,0.005235917,6.03818937,66.7141136
806,20.0,20.0,16.73329782,20.0,7.795765583,0.119878917,0.050670167,0.043257708,0.004248625,6.68406293,65.34709652
816,20.0,20.0,17.54799118,20.0,8.041060542,0.118507125,0.0447375,0.047263417,0.00469925,6.7112967,65.34253092
843,20.0,20.0,17.73463168,20.0,8.288978542,0.118705375,0.048332042,0.043886125,0.006013458,6.81641907,65.56870566
863,20.0,20.0,17.59361378,20.0,8.54346975,0.121213584,0.046665209,0.046048,0.004674125,6.81895796,65.56399237
902,20.0,20.0,17.08739028,20.0,8.79091025,0.124657042,0.046774333,0.041253792,0.004098125,6.96855512,65.54522208
993,20.0,20.0,17.57264549,20.0,9.046566125,0.128154875,0.045304208,0.04194125,0.004684167,7.10866057,64.85603632
1084,20.0,20.0,18.01769881,20.0,9.319239583,0.13083325,0.051862916,0.04743775,0.00549975,7.46986443,64.1527173
1125,20.0,20.0,17.39647864,20.0,9.58041175,0.132466125,0.04806975,0.043435125,0.006009541,7.72979559,63.86962869
1130,20.0,20.0,17.96305806,20.0,9.845147875,0.13037475,0.0492955,0.049238208,0.004397083,7.73627338,63.86773764
1164,20.0,20.0,17.73916336,20.0,10.109586042,0.130520875,0.050162958,0.041801666,0.004795958,7.76792599,63.80377194
1243,20.0,20.0,17.82486591,20.0,10.384838875,0.130281542,0.048516709,0.05556175,0.004590792,7.88530777,63.23678174
1257,20.0,20.0,17.72680622,20.0,10.646152167,0.135238375,0.049410333,0.045503792,0.004304291,7.91720548,63.10400984
1370,20.0,20.0,17.76684027,20.0,10.918529833,0.134691625,0.052605541,0.042711084,0.004479625,8.36171089,62.96930301
1526,20.0,20.0,18.47082153,20.0,11.198757542,0.138364125,0.049072083,0.046212583,0.005164791,8.53720767,62.53436611
1678,20.0,20.0,17.72263173,20.0,11.47850075,0.160924625,0.043094083,0.028835667,0.004873583,8.70080983,61.21815093
1751,20.0,20.0,17.77783546,20.0,11.801294667,0.171243125,0.05261875,0.048490167,0.005106084,8.90465718,60.43617009
1836,20.0,20.0,19.26840788,20.0,12.120503042,0.162674208,0.053083791,0.042715542,0.005383208,8.96822339,60.35967966
1848,20.0,20.0,17.74975434,20.0,12.416940042,0.165393,0.051224291,0.043619375,0.004595834,8.90378842,59.80366168
1903,20.0,20.0,18.5300714,20.0,12.73339075,0.154007625,0.072487375,0.042184334,0.005011042,8.94534027,59.31391614
1923,20.0,20.0,18.03905157,20.0,13.03495275,0.148748792,0.059168,0.054287875,0.0050045,9.140302,59.02461558
2088,20.0,20.0,17.55620152,20.0,13.374429417,0.181854583,0.051049917,0.045438916,0.004808291,9.29394099,58.25268213
2104,20.0,20.0,17.71667058,20.0,13.689563,0.166739459,0.05742925,0.052190334,0.004606291,9.28595456,58.10464934
2142,20.0,20.0,18.19445892,20.0,14.004976458,0.162868917,0.057034333,0.044856625,0.006352084,9.34003648,57.95514712
2228,20.0,20.0,18.18341339,20.0,14.369848875,0.187132084,0.057802209,0.050308291,0.005762291,9.42186726,57.8792391
2311,20.0,20.0,17.48720983,20.0,14.70247575,0.17847525,0.054823167,0.043812,0.006503584,9.49659516,57.41737321
2382,20.0,20.0,19.33160168,20.0,15.037056833,0.182381,0.052442333,0.042786667,0.005742125,9.55776608,57.39980926
2440,20.0,20.0,17.63059553,20.0,15.38895925,0.173811041,0.073796209,0.043798584,0.009417667,9.78375795,56.52094321
2684,20.0,20.0,18.81341982,20.0,15.73234275,0.178752583,0.045476708,0.051094667,0.005509375,9.89197775,56.55042208
2879,20.0,20.0,18.3777472,20.0,16.063372917,0.168257167,0.053333333,0.04194775,0.004705375,10.13855855,55.4239281
2960,20.0,20.0,18.90380606,20.0,16.408640792,0.183328667,0.060710541,0.052784292,0.005331583,10.20794107,55.34806815
3038,20.0,20.0,18.49291929,20.0,16.749648292,0.1947415,0.049894375,0.045892917,0.0048885,10.21739447,55.06107142
3226,20.0,20.0,18.60046976,20.0,17.073826292,0.174240292,0.049831542,0.041851042,0.009725958,10.36505375,54.76289581
3270,20.0,20.0,18.67745557,20.0,17.396259417,0.180732958,0.054537542,0.044344709,0.008387916,10.332542,54.56308141
3318,20.0,20.0,18.57984883,20.0,17.713780792,0.179456167,0.051779292,0.042644958,0.004308541,10.38805741,54.52233329
