Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
21986,20.47448221,23.67715043,23.7079788,27.67084634,163.8612885,2.109544042,0.080366208,0.075300417,0.017927125,20.47062644,27.73080505
25535,20.83518542,23.70770361,23.7079788,27.34488203,166.937585083,2.180901417,0.07163725,0.132604792,0.006114542,20.83516225,27.34530494
26962,20.93453565,23.70770361,23.7079788,27.13151731,169.560861083,2.105713125,0.048503792,0.047519958,0.006058042,20.93452477,27.13193892
33303,21.17965556,23.7079788,23.7079788,26.79504557,172.711286916,2.06901125,0.069279583,0.065784959,0.009743,21.17965556,26.79504557
38130,21.29586646,23.7079788,23.7079788,26.62282273,175.920257375,2.255463709,0.054560791,0.047802375,0.007138708,21.29586646,26.62282273
41084,21.47990107,23.7079788,23.7079788,26.4338658,179.320909708,2.330198541,0.408570458,0.057092584,0.012131625,21.47990107,26.4338658
45696,21.50314574,23.7079788,23.7079788,26.35434608,183.028863208,2.217804917,0.0605375,0.049392083,0.008820417,21.50314574,26.35434608
52337,21.61806264,23.7079788,23.7079788,26.19696679,186.673713083,2.308937916,0.109984916,0.131441667,0.010135875,21.61806264,26.19696679
57511,21.8021387,23.7079788,23.7079788,25.8852939,190.860195416,2.355538292,0.061305167,0.061986167,0.012269333,21.8021387,25.8852939
61085,21.92362681,23.7079788,23.7079788,25.81241016,194.560091041,2.786947875,0.099871833,0.066918708,0.012728042,21.92362681,25.81241016
71999,22.04818776,23.7079788,23.7079788,25.64921671,198.969387125,2.301284292,0.059717917,0.210758167,0.006421167,22.04818776,25.64921671
75336,22.064308,23.7079788,23.7079788,25.65454008,201.911706708,2.072725792,0.084491125,0.118923583,0.008710792,22.064308,25.65454008
90996,22.47613464,23.7079788,23.7079788,25.27224172,207.010808875,1.9006095,0.059522625,0.047689833,0.008551667,22.47613464,25.27224172
99275,22.59639612,23.7079788,23.7079788,25.15766017,210.327741625,1.967821917,0.047968375,0.041595458,0.010428834,22.59639612,25.15766017
100000,22.58045814,23.7079788,23.7079788,25.15785738,212.994342875,2.180277666,0.065736666,0.05984475,0.007678292,22.58045814,25.15785738
