Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC
0,10.0,10.0,14.63842187,0.0,5.31708E-4,9.74583E-4,9.52E-4,2.88459E-4
3,10.0,10.0,15.25204219,0.0217895,0.017048417,0.001375292,0.001194625,5.29958E-4
6,10.0,10.0,15.25204219,0.039045041,0.011325083,0.001377584,9.85042E-4,3.66208E-4
10,10.0,10.0,15.25204219,0.063219166,0.016672125,0.001284291,0.001005458,3.54375E-4
19,10.0,10.0,15.25204219,0.087239208,0.015227167,0.001181333,9.94042E-4,3.37125E-4
37,10.0,10.0,15.25204219,0.106454833,0.0106755,0.001138208,9.18083E-4,3.30875E-4
73,10.04233391,14.78811039,15.1605,0.133682916,0.015861166,0.001544292,0.00110475,4.17542E-4
92,11.08462474,14.78811039,15.1605,0.160321416,0.015211292,0.001272,0.001366542,7.3525E-4
98,11.85315102,14.78811039,15.1605,0.181619875,0.0111885,0.001229083,9.08583E-4,3.59167E-4
133,11.5326293,14.78811039,15.1605,0.211506125,0.011151,0.004508,0.00144725,4.39875E-4
221,12.01171679,14.78811039,15.25204219,0.244635708,0.018225875,0.002142334,0.001169667,3.47916E-4
327,12.29171276,14.78811039,15.25204219,0.269450916,0.010624875,0.001330917,9.85041E-4,3.83083E-4
359,12.60092216,14.85709164,15.25204219,0.295047541,0.013132166,0.001276375,0.001016208,3.9E-4
495,13.1256667,15.04081102,15.25204219,0.321072958,0.010823166,0.001260958,9.68E-4,3.37583E-4
566,13.12837454,15.04393477,15.25204219,0.355661625,0.011402042,0.001197208,9.66083E-4,0.001213875
774,13.18426841,15.33299344,15.25204219,0.389890041,0.012652209,0.001373916,0.001083833,5.84709E-4
1049,13.42323909,15.33299344,15.31750219,0.429774041,0.0107505,0.001227292,9.41042E-4,3.58166E-4
1100,13.48366899,15.33299344,15.31750219,0.458146291,0.013762042,0.0013525,9.8725E-4,3.78042E-4
1329,13.65064262,15.33299344,15.31750219,0.491790375,0.010510208,0.001196667,0.004208917,5.07958E-4
1487,13.69255816,15.33299344,15.31750219,0.520578333,0.010887083,0.001320458,9.98833E-4,3.89375E-4
1631,13.75247349,15.33299344,15.31750219,0.554542791,0.011653375,0.001462458,0.001048917,5.22834E-4
1714,13.76962873,15.33299344,15.31750219,0.58676725,0.010565916,0.00131925,0.001000208,0.001817708
1989,13.69681533,15.33299344,15.31750219,0.630275583,0.013821583,0.002228083,0.001235125,4.42667E-4
3391,13.84721042,15.33299344,15.33299344,0.717193416,0.011638042,0.001292791,0.001026459,4.34792E-4
3727,14.06887919,15.33299344,15.33299344,0.762716916,0.0182965,0.001613208,0.001387375,4.11625E-4
4739,14.2085737,15.33299344,15.33299344,0.8423695,0.011286542,0.001327292,0.001182584,5.71583E-4
5785,14.19447839,15.33299344,15.33299344,0.912810791,0.013636709,0.001332542,0.001072542,3.93667E-4
6603,14.4236411,15.33299344,15.33299344,0.973665583,0.012035834,0.001183458,0.001094541,5.45458E-4
8821,14.51268609,15.33299344,15.33299344,1.09087825,0.018644125,0.001361458,9.68583E-4,3.45292E-4
10566,14.51822133,15.33299344,15.33299344,1.184441041,0.010531458,0.00130275,9.81708E-4,3.82375E-4
11579,14.48914569,15.33299344,15.33299344,1.260082791,0.017706667,0.001186541,0.001022167,4.23791E-4
13596,14.57971598,15.33299344,15.33299344,1.370548583,0.011055375,0.001294833,0.001001291,3.76417E-4
21396,14.77633064,15.33299344,15.33299344,1.713338125,0.01392975,0.001245792,9.31375E-4,3.90791E-4
22000,14.78541878,15.33299344,15.33299344,1.781203208,0.016223875,0.001451875,0.001005875,3.99583E-4
26540,14.8961524,15.33299344,15.33299344,2.01064475,0.010741458,0.001273833,0.0011475,4.14833E-4
34868,14.86773372,15.33299344,15.33299344,2.376396041,0.01199875,0.001583583,0.001020166,4.39417E-4
52208,14.9535496,15.33299344,15.33299344,3.10875125,0.010645708,0.001339416,9.72208E-4,3.67584E-4
62129,14.98135822,15.33299344,15.33299344,3.559388166,0.010878958,0.001307708,9.94833E-4,3.64333E-4
100000,15.0651281,15.33299344,15.33299344,5.148686083,0.009938542,0.001726667,0.001061459,3.35E-4
