Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC
0,10.0,10.0,17.6198833,0.0,0.06561525,0.031884542,0.014266333,0.014870666
2,10.0,10.0,17.6198833,0.068128375,0.033736459,0.01060975,0.008492417,0.005689875
7,10.0,10.0,17.6198833,0.12161525,0.026775459,0.009577625,0.008795416,0.002981542
11,10.0,10.0,17.6198833,0.176466375,0.026390708,0.011733083,0.009183291,0.002936375
21,10.0,10.0,18.71478414,0.234424292,0.03162625,0.010296375,0.009108042,0.002544583
23,10.0,10.0,18.71478414,0.282466083,0.024319708,0.007863625,0.009707834,0.002493833
27,10.0,10.0,18.71478414,0.33077525,0.024325625,0.007557875,0.008973542,0.002657417
30,10.0,10.0,18.71478414,0.3903575,0.037438042,0.008270792,0.006752458,0.002873375
34,10.0,10.0,18.71478414,0.434840333,0.023304333,0.007819916,0.006935541,0.002737166
43,10.0,10.0,18.71478414,0.481537958,0.024529375,0.008432125,0.007205667,0.002489583
51,10.0,10.0,19.11688827,0.532980042,0.023221125,0.008429541,0.009367459,0.003502125
54,10.0,10.0,18.71478414,0.580934583,0.025314833,0.007559959,0.008309459,0.002510292
61,10.0,10.0,19.11688827,0.623527125,0.022507125,0.007534292,0.006544417,0.002154292
63,10.0,10.0,18.71478414,0.671289958,0.02176,0.007905708,0.013298167,0.001933583
65,10.0,10.0,19.11688827,0.713563833,0.021369,0.008245,0.007907875,0.002242209
70,10.0,10.0,18.71478414,0.757873167,0.022014084,0.008961292,0.008348917,0.002033292
83,10.0,10.0,19.11688827,0.802022875,0.022547542,0.008057833,0.007776292,0.001983875
88,10.0,10.0,18.29860421,0.84220675,0.021401292,0.007448375,0.006698167,0.001896
91,10.0,10.0,18.29860421,0.883854417,0.023044417,0.007320292,0.007000834,0.001668583
98,10.0,10.0,17.06766212,0.924615625,0.021727834,0.007552541,0.007250208,0.001981916
